date,ltla,positive,month,number_exposures,duration,maxRiskScore,cumRiskScore,riskScore_1.1.,riskScore_1.3.,riskScore_1.6.,riskScore_1.8.,riskScore_2.2.,riskScore_3.3.,riskScore_4.4.,riskScore_5.6.,peak_day,peak_duration,firstExpDate,lastExpDate,randomExpDate,classification,bg_rate_cases_app,avgRiskScore,maxProximityScore,avgProximityScore,region,RuralUrbanScore
2022-03-03,E06000058,0.017740409586494997,Mar22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,420,420,420,fleeting,0.03169385650834313,133.9301552816304,0.0976835015855057,0.0976835015855057,South_West,3.1997760947520506
2022-01-30,E06000019,0.017740409586494997,Jan22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,390,390,390,fleeting,0.02790391203961133,133.9301552816304,0.0976835015855057,0.0976835015855057,West_Midlands,3.1997760947520506
2022-01-01,E06000035,0.028811933602042053,Jan22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,2,3.7845578099366315,359,359,359,one-day,0.05486969895227225,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2021-09-25,E07000222,0.017740409586494997,Sep21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,260,260,260,fleeting,0.00839745332044966,133.9301552816304,0.0976835015855057,0.0976835015855057,West_Midlands,3.1997760947520506
2021-10-31,E07000139,0.017740409586494997,Oct21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,3,1,297,297,297,fleeting,0.01194733232918147,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2021-05-19,E07000200,0.042918606352129324,May21,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,7,4.602078080765491,133,134,133,recurring,3.799536456552301e-5,120.90557084592895,0.14299930210129377,0.10178099021763129,East_of_England,3.189370380250056
2021-08-21,E07000141,0.028811933602042053,Aug21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,7,3.7845578099366315,224,224,224,one-day,0.00977443631069581,152.74075945394347,0.12059214263651095,0.10342866381674329,East_Midlands,3.241396909675088
2022-08-10,E08000034,0.017740409586494997,Aug22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,581,581,581,fleeting,0.00343903935666223,133.9301552816304,0.0976835015855057,0.0976835015855057,Yorkshire_and_The_Humber,3.1997760947520506
2021-09-16,E09000026,0.028811933602042053,Sep21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,3,3.7845578099366315,255,255,255,one-day,0.00658287359053239,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2021-08-04,E09000003,0.028811933602042053,Aug21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,1,3.7845578099366315,211,211,211,one-day,0.00979987580574452,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2021-08-18,E07000121,0.017740409586494997,Aug21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,223,223,223,fleeting,0.01014715837067297,133.9301552816304,0.0976835015855057,0.0976835015855057,North_West,3.1997760947520506
2022-01-26,E07000138,0.017740409586494997,Jan22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,386,386,386,fleeting,0.02920198132437845,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2021-07-12,E08000006,0.017740409586494997,Jul21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,188,188,188,fleeting,0.02294937015961971,133.9301552816304,0.0976835015855057,0.0976835015855057,North_West,3.1997760947520506
2022-02-06,E07000119,0.017740409586494997,Feb22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,398,398,398,fleeting,0.0122289528288735,133.9301552816304,0.0976835015855057,0.0976835015855057,North_West,3.1997760947520506
2022-01-29,E07000010,0.028811933602042053,Jan22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,3,3.7845578099366315,388,388,388,one-day,0.04010672608611132,152.74075945394347,0.12059214263651095,0.10342866381674329,East_of_England,3.241396909675088
2022-06-20,E06000050,0.017740409586494997,Jun22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,532,532,532,fleeting,0.01195968175356854,133.9301552816304,0.0976835015855057,0.0976835015855057,North_West,3.1997760947520506
2022-02-02,E08000021,0.028811933602042053,Feb22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,1,3.7845578099366315,393,393,393,one-day,0.02276660746293121,152.74075945394347,0.12059214263651095,0.10342866381674329,North_East,3.241396909675088
2022-07-06,E09000008,0.028811933602042053,Jul22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,1,3.7845578099366315,547,547,547,one-day,0.01295397360319408,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2022-03-02,E06000058,0.028811933602042053,Mar22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,4,3.7845578099366315,417,417,417,one-day,0.02980409912553036,152.74075945394347,0.12059214263651095,0.10342866381674329,South_West,3.241396909675088
2021-08-03,E07000084,0.028811933602042053,Aug21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,3,3.7845578099366315,206,206,206,one-day,0.00798023684398663,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2021-12-19,E07000225,0.017740409586494997,Dec21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,342,342,342,fleeting,0.03600130122256708,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2021-10-16,E06000011,0.15833393478355007,Oct21,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,4,28.912556837045482,283,285,283,household,0.01033234202883481,199.7868098042868,0.31705054892813783,0.131283711848216,Yorkshire_and_The_Humber,3.2930900587496574
2022-05-02,E07000213,0.017740409586494997,May22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,482,482,482,fleeting,0.00361027084433654,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2022-01-07,E09000025,0.017740409586494997,Jan22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,366,366,366,fleeting,0.04534070759039035,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2022-06-09,E06000052,0.028811933602042053,Jun22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,1,3.7845578099366315,519,519,519,one-day,0.00806948272536544,152.74075945394347,0.12059214263651095,0.10342866381674329,South_West,3.241396909675088
2021-09-01,E09000017,0.017740409586494997,Sep21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,237,237,237,fleeting,0.00752321669539559,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2022-06-28,E09000011,0.042918606352129324,Jun22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,6,4.602078080765491,537,538,537,recurring,0.01383965790491477,120.90557084592895,0.14299930210129377,0.10178099021763129,London,3.189370380250056
2022-02-08,E07000038,0.017740409586494997,Feb22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,3,1,395,395,395,fleeting,0.01565404805482012,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2021-07-20,E06000019,0.017740409586494997,Jul21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,188,188,188,fleeting,0.00634954894545133,133.9301552816304,0.0976835015855057,0.0976835015855057,West_Midlands,3.1997760947520506
2021-06-20,E08000014,0.028811933602042053,Jun21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,4,3.7845578099366315,158,158,158,one-day,0.01509236277916545,152.74075945394347,0.12059214263651095,0.10342866381674329,North_West,3.241396909675088
2021-09-15,E09000027,0.017740409586494997,Sep21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,247,247,247,fleeting,0.00680413992961871,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2021-07-15,E07000085,0.017740409586494997,Jul21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,190,190,190,fleeting,0.00788021616007206,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2021-12-27,E09000008,0.042918606352129324,Dec21,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,6,4.602078080765491,349,351,351,recurring,0.07953703644426083,120.90557084592895,0.14299930210129377,0.10178099021763129,London,3.189370380250056
2022-06-22,E07000106,0.042918606352129324,Jun22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,7,4.602078080765491,524,532,532,recurring,0.01291785829817216,120.90557084592895,0.14299930210129377,0.10178099021763129,South_East,3.189370380250056
2022-01-08,E07000030,0.028811933602042053,Jan22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,3,3.7845578099366315,367,367,367,one-day,0.03650856473486393,152.74075945394347,0.12059214263651095,0.10342866381674329,North_West,3.241396909675088
2022-06-27,E07000091,0.042918606352129324,Jun22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,1,4.602078080765491,533,538,536,recurring,0.01585135026746755,120.90557084592895,0.14299930210129377,0.10178099021763129,South_East,3.189370380250056
2021-07-01,E06000026,0.042918606352129324,Jul21,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,6,4.602078080765491,174,175,175,recurring,0.01492443019388961,120.90557084592895,0.14299930210129377,0.10178099021763129,South_West,3.189370380250056
2022-10-20,E07000163,0.15833393478355007,Oct22,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,2,28.912556837045482,652,654,654,household,0.00559495677518049,199.7868098042868,0.31705054892813783,0.131283711848216,Yorkshire_and_The_Humber,3.2930900587496574
2021-07-05,E09000030,0.017740409586494997,Jul21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,181,181,181,fleeting,0.01812679825551617,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2021-08-09,E09000020,0.017740409586494997,Aug21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,209,209,209,fleeting,0.00635016564670196,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2021-07-23,E07000225,0.028811933602042053,Jul21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,2,3.7845578099366315,198,198,198,one-day,0.0084564654616862,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2022-02-08,E08000034,0.15833393478355007,Feb22,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,7,28.912556837045482,399,400,400,household,0.01435683677048872,199.7868098042868,0.31705054892813783,0.131283711848216,Yorkshire_and_The_Humber,3.2930900587496574
2021-12-10,E09000018,0.017740409586494997,Dec21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,337,337,337,fleeting,0.04483678417687895,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2021-12-13,E07000139,0.028811933602042053,Dec21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,5,3.7845578099366315,341,341,341,one-day,0.02832981885330072,152.74075945394347,0.12059214263651095,0.10342866381674329,East_Midlands,3.241396909675088
2021-09-16,E07000090,0.017740409586494997,Sep21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,254,254,254,fleeting,0.00795998388571189,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2022-05-02,E07000070,0.042918606352129324,May22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,5,4.602078080765491,473,481,481,recurring,0.00363979350721134,120.90557084592895,0.14299930210129377,0.10178099021763129,East_of_England,3.189370380250056
2022-10-20,E06000050,0.028811933602042053,Oct22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,5,3.7845578099366315,649,649,649,one-day,0.00425874573766952,152.74075945394347,0.12059214263651095,0.10342866381674329,North_West,3.241396909675088
2021-09-16,W06000022,0.15833393478355007,Sep21,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,7,28.912556837045482,245,245,245,household,0.02591613689317262,199.7868098042868,0.31705054892813783,0.131283711848216,Wales,3.2930900587496574
2022-02-14,W06000009,0.028811933602042053,Feb22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,7,3.7845578099366315,406,406,406,one-day,0.02016737622784364,152.74075945394347,0.12059214263651095,0.10342866381674329,Wales,3.241396909675088
2022-01-26,E06000036,0.028811933602042053,Jan22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,5,3.7845578099366315,383,383,383,one-day,0.02925286371603119,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2022-03-22,E07000041,0.017740409586494997,Mar22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,442,442,442,fleeting,0.04692563094454758,133.9301552816304,0.0976835015855057,0.0976835015855057,South_West,3.1997760947520506
2022-01-03,E07000070,0.017740409586494997,Jan22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,363,363,363,fleeting,0.04148429330761204,133.9301552816304,0.0976835015855057,0.0976835015855057,East_of_England,3.1997760947520506
2022-06-17,E09000006,0.028811933602042053,Jun22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,4,3.7845578099366315,522,522,522,one-day,0.01153483246308087,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2021-10-20,E06000014,0.042918606352129324,Oct21,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,5,4.602078080765491,285,288,285,recurring,0.00984624096976512,120.90557084592895,0.14299930210129377,0.10178099021763129,Yorkshire_and_The_Humber,3.189370380250056
2022-04-15,E07000086,0.15833393478355007,Apr22,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,3,28.912556837045482,465,466,465,household,0.01013775600849319,199.7868098042868,0.31705054892813783,0.131283711848216,South_East,3.2930900587496574
2021-11-28,E07000240,0.017740409586494997,Nov21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,327,327,327,fleeting,0.01628515199857873,133.9301552816304,0.0976835015855057,0.0976835015855057,East_of_England,3.1997760947520506
2022-01-10,E09000033,0.017740409586494997,Jan22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,370,370,370,fleeting,0.02714800260068604,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2021-12-27,E07000144,0.028811933602042053,Dec21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,2,3.7845578099366315,352,352,352,one-day,0.05707090099194763,152.74075945394347,0.12059214263651095,0.10342866381674329,East_of_England,3.241396909675088
2021-04-18,E09000004,0.028811933602042053,Apr21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,2,3.7845578099366315,100,100,100,one-day,4.444989232331976e-4,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2021-10-09,E07000084,0.15833393478355007,Oct21,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,5,28.912556837045482,277,278,278,household,0.00830684186302935,199.7868098042868,0.31705054892813783,0.131283711848216,South_East,3.2930900587496574
2022-04-07,E07000131,0.042918606352129324,Apr22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,1,4.602078080765491,452,456,456,recurring,0.01666214727474829,120.90557084592895,0.14299930210129377,0.10178099021763129,East_Midlands,3.189370380250056
2021-06-16,E07000240,0.042918606352129324,Jun21,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,4,4.602078080765491,157,158,158,recurring,0.00311288259589367,120.90557084592895,0.14299930210129377,0.10178099021763129,East_of_England,3.189370380250056
2021-12-21,E09000032,0.017740409586494997,Dec21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,350,350,350,fleeting,0.07677226121067836,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2022-07-06,E07000221,0.017740409586494997,Jul22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,547,547,547,fleeting,0.01297927200000737,133.9301552816304,0.0976835015855057,0.0976835015855057,West_Midlands,3.1997760947520506
2022-03-15,E06000050,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,6,4.602078080765491,427,433,428,recurring,0.0460127309063177,120.90557084592895,0.14299930210129377,0.10178099021763129,North_West,3.189370380250056
2021-12-18,E06000023,0.017740409586494997,Dec21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,342,342,342,fleeting,0.0558424641704281,133.9301552816304,0.0976835015855057,0.0976835015855057,South_West,3.1997760947520506
2021-07-08,E07000138,0.028811933602042053,Jul21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,7,3.7845578099366315,182,182,182,one-day,0.01464931500306112,152.74075945394347,0.12059214263651095,0.10342866381674329,East_Midlands,3.241396909675088
2022-03-02,E07000179,0.028811933602042053,Mar22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,1,3.7845578099366315,421,421,421,one-day,0.02710145208644401,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2021-08-04,E07000041,0.15833393478355007,Aug21,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,2,28.912556837045482,204,205,205,household,0.01933086293572509,199.7868098042868,0.31705054892813783,0.131283711848216,South_West,3.2930900587496574
2022-02-06,E06000018,0.017740409586494997,Feb22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,397,397,397,fleeting,0.01762079107126723,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2022-01-20,E06000047,0.028811933602042053,Jan22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,2,3.7845578099366315,380,380,380,one-day,0.03861851387964007,152.74075945394347,0.12059214263651095,0.10342866381674329,North_East,3.241396909675088
2022-01-01,E08000036,0.017740409586494997,Jan22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,357,357,357,fleeting,0.09849784994816596,133.9301552816304,0.0976835015855057,0.0976835015855057,Yorkshire_and_The_Humber,3.1997760947520506
2021-07-01,E06000047,0.017740409586494997,Jul21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,176,176,176,fleeting,0.03112039546965887,133.9301552816304,0.0976835015855057,0.0976835015855057,North_East,3.1997760947520506
2022-04-15,E07000228,0.042918606352129324,Apr22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,5,4.602078080765491,460,465,465,recurring,0.00918156720480106,120.90557084592895,0.14299930210129377,0.10178099021763129,South_East,3.189370380250056
2021-09-02,E09000031,0.017740409586494997,Sep21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,239,239,239,fleeting,0.00879477481766893,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2022-03-04,E09000021,0.017740409586494997,Mar22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,4,1,424,424,424,fleeting,0.03154817055908492,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2022-03-15,E06000052,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,4,4.602078080765491,431,434,431,recurring,0.05810717681052734,120.90557084592895,0.14299930210129377,0.10178099021763129,South_West,3.189370380250056
2021-12-17,E07000114,0.028811933602042053,Dec21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,3,3.7845578099366315,346,346,346,one-day,0.04563776965724921,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2021-05-02,E06000042,0.017740409586494997,May21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,3,1,115,115,115,fleeting,5.637378830415765e-4,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2022-01-09,E06000014,0.017740409586494997,Jan22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,362,362,362,fleeting,0.03699398497101807,133.9301552816304,0.0976835015855057,0.0976835015855057,Yorkshire_and_The_Humber,3.1997760947520506
2021-11-18,E08000022,0.042918606352129324,Nov21,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,3,4.602078080765491,317,318,318,recurring,0.01376005155413428,120.90557084592895,0.14299930210129377,0.10178099021763129,North_East,3.189370380250056
2022-07-03,E07000227,0.15833393478355007,Jul22,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,6,28.912556837045482,545,545,545,household,0.01543566452791765,199.7868098042868,0.31705054892813783,0.131283711848216,South_East,3.2930900587496574
2021-12-22,E07000152,0.017740409586494997,Dec21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,348,348,348,fleeting,0.05348781648100119,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2021-09-17,W06000012,0.017740409586494997,Sep21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,252,252,252,fleeting,0.03690505542234104,133.9301552816304,0.0976835015855057,0.0976835015855057,Wales,3.1997760947520506
2021-10-20,E07000063,0.017740409586494997,Oct21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,3,1,283,283,283,fleeting,0.00769745840910472,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2022-06-29,E07000177,0.017740409586494997,Jun22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,541,541,541,fleeting,0.01560919892508832,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2021-07-01,E07000099,0.017740409586494997,Jul21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,3,1,171,171,171,fleeting,0.0084332985703158,133.9301552816304,0.0976835015855057,0.0976835015855057,East_of_England,3.1997760947520506
2021-12-22,E07000110,0.028811933602042053,Dec21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,7,3.7845578099366315,350,350,350,one-day,0.05982926236286565,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2022-03-28,E06000060,0.017740409586494997,Mar22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,446,446,446,fleeting,0.02854353344039928,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2022-03-18,E07000086,0.15833393478355007,Mar22,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,3,28.912556837045482,433,438,438,household,0.05084506948215869,199.7868098042868,0.31705054892813783,0.131283711848216,South_East,3.2930900587496574
2022-04-08,E06000049,0.028811933602042053,Apr22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,4,3.7845578099366315,459,459,459,one-day,0.01605838111837932,152.74075945394347,0.12059214263651095,0.10342866381674329,North_West,3.241396909675088
2021-06-05,E09000033,0.042918606352129324,Jun21,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,5,4.602078080765491,145,147,147,recurring,0.00289396379202449,120.90557084592895,0.14299930210129377,0.10178099021763129,London,3.189370380250056
2022-11-21,E07000043,0.017740409586494997,Nov22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,4,1,683,683,683,fleeting,0.00162353450924014,133.9301552816304,0.0976835015855057,0.0976835015855057,South_West,3.1997760947520506
2022-03-06,E06000024,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,5,4.602078080765491,418,426,418,recurring,0.04605758127261546,120.90557084592895,0.14299930210129377,0.10178099021763129,South_West,3.189370380250056
2021-09-10,E07000188,0.028811933602042053,Sep21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,2,3.7845578099366315,247,247,247,one-day,0.00962366740335151,152.74075945394347,0.12059214263651095,0.10342866381674329,South_West,3.241396909675088
2021-08-19,E07000087,0.017740409586494997,Aug21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,226,226,226,fleeting,0.01018447077718929,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2021-11-04,E08000025,0.017740409586494997,Nov21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,7,1,301,301,301,fleeting,0.01010769628198384,133.9301552816304,0.0976835015855057,0.0976835015855057,West_Midlands,3.1997760947520506
2022-01-03,E07000063,0.028811933602042053,Jan22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,4,3.7845578099366315,361,361,361,one-day,0.03491391511813316,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2022-03-20,E06000027,0.028811933602042053,Mar22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,3,3.7845578099366315,437,437,437,one-day,0.05358002910371709,152.74075945394347,0.12059214263651095,0.10342866381674329,South_West,3.241396909675088
